  5,14.75,  1,1,1,1,3
  7,16.75,  1,1,1,1,3
 10,19.75,  1,1,1,1,3
 15,22.25,  1,1,1,1,3
 30,29.75,  1,1,1,1,3

# Region: France, Monaco, Andorra
# Colissimo France avec recommande R3
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,10.30,  1,1,1,1,4
  1,11.70,  1,1,1,1,4
  2,12.80,  1,1,1,1,4
  3,13.85,  1,1,1,1,4
  5,15.95,  1,1,1,1,4
  7,17.95,  1,1,1,1,4
 10,20.95,  1,1,1,1,4
 15,23.45,  1,1,1,1,4
 30,30.95,  1,1,1,1,4

# Region: France, Monaco, Andorra
# Colissimo France avec recommande R4
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,11.50,  1,1,1,1,5
  1,12.90,  1,1,1,1,5
  2,14.00,  1,1,1,1,5
  3,15.05,  1,1,1,1,5
  5,17.15,  1,1,1,1,5
  7,19.15,  1,1,1,1,5
 10,22.15,  1,1,1,1,5
 15,24.65,  1,1,1,1,5
 30,32.15,  1,1,1,1,5

# Region: France, Monaco, Andorra
# Colissimo France avec recommande R5
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,12.70,  1,1,1,1,6
  1,14.10,  1,1,1,1,6
  2,15.20,  1,1,1,1,6
  3,16.25,  1,1,1,1,6
  5,18.35,  1,1,1,1,6
  7,20.35,  1,1,1,1,6
 10,23.35,  1,1,1,1,6
 15,25.85,  1,1,1,1,6
 30,33.35,  1,1,1,1,6


######################### Region: outre-mer ######################
##### OM1

# Region: outre-mer OM1
# Colissimo France sans recommande ECO
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 7.60,  0,1,0,2,7
  1, 9.70,  0,1,0,2,7
  2,11.30,  0,1,0,2,7
  3,12.90,  0,1,0,2,7
  4,14.50,  0,1,0,2,7
  5,16.10,  0,1,0,2,7
  6,17.70,  0,1,0,2,7
  7,19.30,  0,1,0,2,7
  8,20.90,  0,1,0,2,7
  9,22.50,  0,1,0,2,7
 10,24.10,  0,1,0,2,7
 15,32.10,  0,1,0,2,7
 20,40.10,  0,1,0,2,7
 25,48.10,  0,1,0,2,7
 30,56.10,  0,1,0,2,7

# Region: outre-mer OM1
# Colissimo France avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,  8.45,  0,1,1,2,1
  1, 12.70,  0,1,1,2,1
  2, 17.35,  0,1,1,2,1
  3, 22.00,  0,1,1,2,1
  4, 26.65,  0,1,1,2,1
  5, 31.30,  0,1,1,2,1
  6, 35.95,  0,1,1,2,1
  7, 40.60,  0,1,1,2,1
  8, 45.25,  0,1,1,2,1
  9, 49.90,  0,1,1,2,1
 10, 54.55,  0,1,1,2,1
 15, 77.75,  0,1,1,2,1
 20,100.95,  0,1,1,2,1
 25,124.15,  0,1,1,2,1
 30,147.35,  0,1,1,2,1

# Region: outre-mer OM1
# Colissimo France avec recommande R1
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 10.95,  1,1,1,2,2
  1, 15.20,  1,1,1,2,2
  2, 19.85,  1,1,1,2,2
  3, 24.50,  1,1,1,2,2
  4, 29.15,  1,1,1,2,2
  5, 33.80,  1,1,1,2,2
  6, 38.45,  1,1,1,2,2
  7, 43.10,  1,1,1,2,2
  8, 47.75,  1,1,1,2,2
  9, 52.40,  1,1,1,2,2
 10, 57.05,  1,1,1,2,2
 15, 80.25,  1,1,1,2,2
 20,103.45,  1,1,1,2,2
 25,126.65,  1,1,1,2,2
 30,149.85,  1,1,1,2,2

# Region: outre-mer OM1
# Colissimo France avec recommande R2
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 11.85,  1,1,1,2,3
  1, 16.10,  1,1,1,2,3
  2, 20.75,  1,1,1,2,3
  3, 25.40,  1,1,1,2,3
  4, 30.05,  1,1,1,2,3
  5, 34.70,  1,1,1,2,3
  6, 39.35,  1,1,1,2,3
  7, 44.00,  1,1,1,2,3
  8, 48.65,  1,1,1,2,3
  9, 53.30,  1,1,1,2,3
 10, 57.95,  1,1,1,2,3
 15, 81.15,  1,1,1,2,3
 20,104.35,  1,1,1,2,3
 25,127.55,  1,1,1,2,3
 30,150.75,  1,1,1,2,3

# Region: outre-mer OM1
# Colissimo France avec recommande R3
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 13.05,  1,1,1,2,4
  1, 17.30,  1,1,1,2,4
  2, 21.95,  1,1,1,2,4
  3, 26.60,  1,1,1,2,4
  4, 31.25,  1,1,1,2,4
  5, 35.90,  1,1,1,2,4
  6, 40.55,  1,1,1,2,4
  7, 45.20,  1,1,1,2,4
  8, 49.85,  1,1,1,2,4
  9, 54.50,  1,1,1,2,4
 10, 59.15,  1,1,1,2,4
 15, 82.35,  1,1,1,2,4
 20,105.55,  1,1,1,2,4
 25,128.75,  1,1,1,2,4
 30,151.95,  1,1,1,2,4

# Region: outre-mer OM1
# Colissimo France avec recommande R4
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 14.25,  1,1,1,2,5
  1, 18.50,  1,1,1,2,5
  2, 23.15,  1,1,1,2,5
  3, 27.80,  1,1,1,2,5
  4, 32.45,  1,1,1,2,5
  5, 37.10,  1,1,1,2,5
  6, 41.75,  1,1,1,2,5
  7, 46.40,  1,1,1,2,5
  8, 51.05,  1,1,1,2,5
  9, 55.70,  1,1,1,2,5
 10, 60.35,  1,1,1,2,5
 15, 83.55,  1,1,1,2,5
 20,106.75,  1,1,1,2,5
 25,129.95,  1,1,1,2,5
 30,153.15,  1,1,1,2,5

# Region: outre-mer OM1
# Colissimo France avec recommande R5
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 15.45,  1,1,1,2,6
  1, 19.70,  1,1,1,2,6
  2, 24.35,  1,1,1,2,6
  3, 29.00,  1,1,1,2,6
  4, 33.65,  1,1,1,2,6
  5, 38.30,  1,1,1,2,6
  6, 42.95,  1,1,1,2,6
  7, 47.60,  1,1,1,2,6
  8, 52.25,  1,1,1,2,6
  9, 56.90,  1,1,1,2,6
 10, 61.55,  1,1,1,2,6
 15, 84.75,  1,1,1,2,6
 20,107.95,  1,1,1,2,6
 25,131.15,  1,1,1,2,6
 30,154.35,  1,1,1,2,6

##### OM2

# Region: outre-mer OM2
# Colissimo France sans recommande ECO
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5,  9.95,  0,1,0,3,7
  1, 12.95,  0,1,0,3,7
  2, 22.55,  0,1,0,3,7
  3, 32.15,  0,1,0,3,7
  4, 41.75,  0,1,0,3,7
  5, 51.35,  0,1,0,3,7
  6, 60.95,  0,1,0,3,7
  7, 70.55,  0,1,0,3,7
  8, 80.15,  0,1,0,3,7
  9, 89.75,  0,1,0,3,7
 10, 99.35,  0,1,0,3,7
 15,147.35,  0,1,0,3,7
 20,195.35,  0,1,0,3,7
 25,243.35,  0,1,0,3,7
 30,291.35,  0,1,0,3,7

# Region: outre-mer OM2
# Colissimo France avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 10.10,  0,1,1,3,1
  1, 15.20,  0,1,1,3,1
  2, 26.80,  0,1,1,3,1
  3, 38.40,  0,1,1,3,1
  4, 50.00,  0,1,1,3,1
  5, 61.60,  0,1,1,3,1
  6, 73.20,  0,1,1,3,1
  7, 84.80,  0,1,1,3,1
  8, 96.40,  0,1,1,3,1
  9,108.00,  0,1,1,3,1
 10,119.60,  0,1,1,3,1
 15,177.60,  0,1,1,3,1
 20,235.60,  0,1,1,3,1
 25,293.60,  0,1,1,3,1
 30,351.60,  0,1,1,3,1

# Region: outre-mer OM2
# Colissimo France avec recommande R1
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 12.60,  1,1,1,3,2
  1, 17.70,  1,1,1,3,2
  2, 29.30,  1,1,1,3,2
  3, 40.90,  1,1,1,3,2
  4, 52.50,  1,1,1,3,2
  5, 64.10,  1,1,1,3,2
  6, 75.70,  1,1,1,3,2
  7, 87.30,  1,1,1,3,2
  8, 98.90,  1,1,1,3,2
  9,110.50,  1,1,1,3,2
 10,122.10,  1,1,1,3,2
 15,180.10,  1,1,1,3,2
 20,238.10,  1,1,1,3,2
 25,296.10,  1,1,1,3,2
 30,354.10,  1,1,1,3,2

# Region: outre-mer OM2
# Colissimo France avec recommande R2
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 13.50,  1,1,1,3,3
  1, 18.60,  1,1,1,3,3
  2, 30.20,  1,1,1,3,3
  3, 41.80,  1,1,1,3,3
  4, 53.40,  1,1,1,3,3
  5, 65.00,  1,1,1,3,3
  6, 76.60,  1,1,1,3,3
  7, 88.20,  1,1,1,3,3
  8, 99.80,  1,1,1,3,3
  9,111.40,  1,1,1,3,3
 10,123.00,  1,1,1,3,3
 15,181.00,  1,1,1,3,3
 20,239.00,  1,1,1,3,3
 25,297.00,  1,1,1,3,3
 30,355.00,  1,1,1,3,3

# Region: outre-mer OM2
# Colissimo France avec recommande R3
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 14.70,  1,1,1,3,4
  1, 19.80,  1,1,1,3,4
  2, 31.40,  1,1,1,3,4
  3, 43.00,  1,1,1,3,4
  4, 54.60,  1,1,1,3,4
  5, 66.20,  1,1,1,3,4
  6, 77.80,  1,1,1,3,4
  7, 89.40,  1,1,1,3,4
  8,101.00,  1,1,1,3,4
  9,112.60,  1,1,1,3,4
 10,124.20,  1,1,1,3,4
 15,182.20,  1,1,1,3,4
 20,240.20,  1,1,1,3,4
 25,298.20,  1,1,1,3,4
 30,356.20,  1,1,1,3,4

# Region: outre-mer OM2
# Colissimo France avec recommande R4
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 15.90,  1,1,1,3,5
  1, 21.00,  1,1,1,3,5
  2, 32.60,  1,1,1,3,5
  3, 44.20,  1,1,1,3,5
  4, 55.80,  1,1,1,3,5
  5, 67.40,  1,1,1,3,5
  6, 79.00,  1,1,1,3,5
  7, 90.60,  1,1,1,3,5
  8,102.20,  1,1,1,3,5
  9,113.80,  1,1,1,3,5
 10,125.40,  1,1,1,3,5
 15,183.40,  1,1,1,3,5
 20,241.40,  1,1,1,3,5
 25,299.40,  1,1,1,3,5
 30,357.40,  1,1,1,3,5

# Region: outre-mer OM2
# Colissimo France avec recommande R5
::rate,weight,price,signature,deposit,tracking,region,recommanded
0.5, 17.10,  1,1,1,3,6
  1, 22.20,  1,1,1,3,6
  2, 33.80,  1,1,1,3,6
  3, 45.40,  1,1,1,3,6
  4, 57.00,  1,1,1,3,6
  5, 68.60,  1,1,1,3,6
  6, 80.20,  1,1,1,3,6
  7, 91.80,  1,1,1,3,6
  8,103.40,  1,1,1,3,6
  9,115.00,  1,1,1,3,6
 10,126.60,  1,1,1,3,6
 15,184.60,  1,1,1,3,6
 20,242.60,  1,1,1,3,6
 25,300.60,  1,1,1,3,6
 30,358.60,  1,1,1,3,6


######################### Region: International ######################

# Region: International Zone A
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1,16.15,  1,1,1,4,1
  2,17.85,  1,1,1,4,1
  3,21.55,  1,1,1,4,1
  4,25.25,  1,1,1,4,1
  5,28.95,  1,1,1,4,1
  6,32.65,  1,1,1,4,1
  7,36.35,  1,1,1,4,1
  8,40.05,  1,1,1,4,1
  9,43.75,  1,1,1,4,1
 10,47.45,  1,1,1,4,1
 15,54.65,  1,1,1,4,1
 20,61.85,  1,1,1,4,1
 25,69.05,  1,1,1,4,1
 30,76.25,  1,1,1,4,1

# Region: International Zone B
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1,19.80,  1,1,1,5,1
  2,21.70,  1,1,1,5,1
  3,26.25,  1,1,1,5,1
  4,30.80,  1,1,1,5,1
  5,35.35,  1,1,1,5,1
  6,39.90,  1,1,1,5,1
  7,44.45,  1,1,1,5,1
  8,49.00,  1,1,1,5,1
  9,53.55,  1,1,1,5,1
 10,58.10,  1,1,1,5,1
 15,68.50,  1,1,1,5,1
 20,78.90,  1,1,1,5,1

# Region: International Zone C
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1, 23.20,  1,1,1,6,1
  2, 31.10,  1,1,1,6,1
  3, 40.90,  1,1,1,6,1
  4, 50.70,  1,1,1,6,1
  5, 60.50,  1,1,1,6,1
  6, 70.30,  1,1,1,6,1
  7, 80.10,  1,1,1,6,1
  8, 89.90,  1,1,1,6,1
  9, 99.70,  1,1,1,6,1
 10,109.50,  1,1,1,6,1
 15,133.60,  1,1,1,6,1
 20,157.70,  1,1,1,6,1

# Region: International Zone D
# Colissimo international avec recommande R0
::rate,weight,price,signature,deposit,tracking,region,recommanded
  1, 26.40,  1,1,1,7,1
  2, 39.70,  1,1,1,7,1
  3, 52.90,  1,1,1,7,1
  4, 66.10,  1,1,1,7,1
  5, 79.30,  1,1,1,7,1
  6, 92.50,  1,1,1,7,1
  7,105.70,  1,1,1,7,1
  8,118.90,  1,1,1,7,1
  9,132.10,  1,1,1,7,1
 10,145.30,  1,1,1,7,1
 15,171.30,  1,1,1,7,1
 20,197.30,  1,1,1,7,1
